,a,b
12300,0.2432371199420001,0.001529040219750865
12301,0.2171608883854525,0.0
12334,0.24382267441860464,0.0008299888624126124
12346,0.19286458520461322,0.00046963871323403946
12355,0.21648653008549765,0.0
12377,0.165679012345679,0.0
12413,0.23993206096634337,0.0009395075308776281
12416,0.19614864617970548,0.0
12464,0.24634023220595658,0.0009065834808314747
12502,0.2632792191868164,0.0005064292926533557
12535,0.22383454257359686,0.001043200657611545
12544,0.20827998292787026,0.0007802208678444079
12564,0.23184900444866757,3.3873710522402564e-05
12621,0.16450110321157146,0.0
12629,0.1380871533672892,0.0
12660,0.20174383644016838,0.0
12676,0.18594339949426722,0.0
12684,0.23340145223705377,9.059420997185468e-06
12689,0.20042564313183736,0.0
12730,0.1614776043076738,0.0
12736,0.19478210384992198,0.0
12737,0.17575221818419934,0.0
12760,0.2008756501889758,0.0
12761,0.23200933569607124,0.0008918523924333863
12768,0.202604264955652,0.0001298866221615598
12853,0.23399154352469378,0.0
12903,0.19860885008139706,1.0586442126884267e-05
12933,0.24812794675048536,0.0029584249362779253
12955,0.12299514251672623,0.0
12963,0.2181227143437627,0.0
12987,0.2526593241080674,0.0015252329438662415
13008,0.22691917483936422,2.3799045459367745e-06
13018,0.1781021897810219,0.0
13020,0.23429793548950287,1.860037166704234e-05
13056,0.21335453100158983,0.00037257824143070045
13143,0.18396792213578259,0.0
13156,0.23815439219165926,0.0
13162,0.1883112327229355,0.0
13181,0.19534917573419702,0.00037257824143070045
13199,0.2840512223515716,0.005129501083556683
13208,0.2032563422945854,0.0
13217,0.2388963061860258,0.0
13224,0.21670501796455532,0.00037257824143070045
13245,0.21339693897833434,0.0
13250,0.22380654575776526,0.0
13279,0.15956245169728317,0.0
13293,0.28294328484081804,0.0015822867866247823
13310,0.18183049928866607,0.0
13318,0.1957909326330379,0.00037257824143070045
13328,0.2045965621069482,0.0
13333,0.1837538082360593,1.4677972930560354e-05
13383,0.2569650550502633,0.0015995532576153423
13386,0.1706999077813464,0.0
13393,0.23268313827481577,0.0010564012110104173
13396,0.20523015751643983,0.0
13407,0.22564102564102564,0.0
13440,0.2192631320970509,3.2735146619120854e-05
13450,0.17408224153586715,0.0
13453,0.15593318809005083,0.00037257824143070045
13480,0.2418453775455037,0.0
13499,0.21674876847290642,3.71154778263333e-05
13517,0.21621621621621623,0.0005979487532935793
13529,0.1849950029293173,0.0
13531,0.18794202086688608,0.0
13584,0.2468840546382744,0.0
13616,0.24142118281987857,0.0
13624,0.23019855053818775,0.0
13636,0.1766079947359763,0.0
13683,0.18830462693373556,0.0
13690,0.23245139219676958,0.0
13691,0.2127878859951639,0.0
13725,0.2992196209587514,0.014919596233558178
13728,0.25274259616742784,4.2640396517154965e-06
13747,0.21717846016911438,0.0
13786,0.198506027660676,0.0
13815,0.18336464560204954,0.0
13830,0.18152306235628296,0.0
13895,0.20086813351294716,0.0
13898,0.2542870677404074,0.00015093003263540362
13912,0.18795518207282913,0.0
13920,0.23815439219165926,0.0
13923,0.27225237105036265,0.0010018955620027129
13958,0.16563300317812954,0.0
13977,0.16365853658536586,0.0
13984,0.2233595472891441,0.00020865956403422708
13990,0.21834451901565996,4.4360563952323766e-05
13996,0.20885534199673178,0.0
14025,0.23594567271768274,0.0
14041,0.18140037848067045,0.0
14057,0.2358109295378668,0.0007365897003257177
14070,0.2017362546506821,0.00037257824143070045
14073,0.26148375468848944,0.00016912086789574128
14086,0.26139462407479547,0.0015091727342585626
14108,0.17998323554065382,0.0
14189,0.2241055400158644,0.0
14191,0.2343695424380021,0.0
14222,0.21946034341782503,0.0
14249,0.17844558207565986,0.0
14250,0.1768581971534001,0.00037257824143070045
14252,0.23056438450304956,0.0011657422753112408
14305,0.18935412183851283,0.00037257824143070045
14317,0.24261050348006868,0.0008326671832646922
14338,0.2535663675011809,0.0
14356,0.26226304475278484,7.151910591550737e-05
14363,0.21834451901565996,9.090024230027108e-06
14372,0.2730000508569394,0.005741177458747867
14374,0.2536502386240136,0.003317221744445395
14416,0.23351313728902034,0.0
14417,0.2256979482004709,0.0007572088342990784
14420,0.18140037848067045,0.0
14443,0.2732223749172902,0.006676516310346659
14496,0.24573128862439916,0.0006345521861758376
14531,0.2455289758953483,0.0018473781959636398
14543,0.17688733647477511,0.0001314562738351928
14547,0.2752961690343095,0.0024297731385390536
14571,0.18856259659969088,0.0
14586,0.21470282377409808,0.0008719236443199831
14587,0.2927733842377966,0.014145844285290546
14611,0.20307948397836037,0.0
14613,0.19477503628447024,0.0
14622,0.1920503738685557,8.09759556583169e-06
14639,0.19973210299151659,0.0
14667,0.24462267590229675,0.00037257824143070045
14670,0.20697100555212833,2.2962343302062252e-05
14709,0.18103942531449194,0.0
14712,0.2013276825563515,0.0
14747,0.24807061324460464,0.0007161770178950583
14765,0.21595526411071328,0.0
14780,0.20240564081294068,0.0
14811,0.22339672895251572,0.0
14824,0.2241429704789344,0.0
14850,0.18830462693373556,0.0
14875,0.25097012483052034,0.000201077223249628
14900,0.2202708247845712,0.00037257824143070045
14909,0.2056704980842912,6.035053101910081e-06
14920,0.20424625218780915,0.0
14926,0.23349282296650717,0.0015243547014156557
14933,0.24395564442828577,0.0023893804158429395
14936,0.16990567829334685,0.0
14941,0.2127119987319702,0.0
14974,0.22204756980351603,7.466586027122442e-05
14976,0.22490363666834254,0.0
15011,0.29454046639231823,0.010090705116273134
15069,0.18176892861980226,0.0
15073,0.24775003461485207,1.134987796501245e-05
15074,0.20976124418740963,0.0
15134,0.25716201973747244,0.002676646809127763
15155,0.20307948397836037,0.0
15161,0.1957338195077484,3.840639226726727e-06
15178,0.21108096417757855,0.00030788572298585514
15185,0.19387460271597803,0.0
15187,0.18974232087943163,0.00037257824143070045
15191,0.2358420104564826,0.0
15254,0.20690718470551958,0.0
15265,0.16995947315096252,0.0003797307083602898
15282,0.20874163944625915,0.0
15299,0.17241047053155611,0.0
15332,0.22533792292838553,0.0
15334,0.22639281346210618,0.002037731166599998
15386,0.2264787781621804,0.0
15392,0.1857503719851898,0.0
15393,0.2539141951657916,0.0023425369714046044
15414,0.22418041344748382,0.0007623138110245805
15439,0.18573109127396029,0.0
15443,0.27564958406079904,0.001665227339629405
15491,0.18910730641865708,0.0
15511,0.2641472296033855,0.0034747460135949966
15518,0.22530009233610343,3.0023466118783776e-06
15537,0.25710043584462855,0.0009371090190957577
15550,0.23191912209453036,2.960512341133129e-05
15562,0.18434698993784127,0.0
15592,0.242446140644054,0.0004624129330777665
15603,0.17653829710264085,0.0
15606,0.18279020669458917,0.0
15613,0.22120575266823259,0.000130181771973307
15622,0.2479445727482679,4.7886970259619585e-05
15635,0.23637164244826067,0.0
15662,0.20571778953016018,0.0
15676,0.23816495851634945,0.0
15687,0.21655639825722123,0.0
15696,0.2576804915514593,0.0
15706,0.15956245169728317,0.0
15717,0.15890589384565287,0.00037257824143070045
15726,0.24361243476287725,0.0
15781,0.21472858914356574,0.0007597361201009184
15787,0.20176658522834054,0.0
15796,0.22877599727241732,0.0011847609182388708
15808,0.17811400889242818,0.0
15826,0.2368200467640182,0.0006040567580216991
15867,0.18737128695591468,0.0
15889,0.19129071342028367,0.0
15898,0.22105089771042663,0.0
15905,0.22251699552313048,0.00037257824143070045
15912,0.20672391882004082,0.0006713865520608512
15916,0.27848101265822783,0.003718989930433601
15929,0.2582631705556892,0.0
15972,0.24821973550356052,0.0
15985,0.1981981981981982,0.00037257824143070045
15987,0.23520133198965956,0.0
15991,0.21162185602775369,0.0
15997,0.18948111542534415,4.479921349934972e-05
16000,0.22461190844805223,0.0008166445421012218
16017,0.17814947564051506,0.0
16058,0.24460038275767793,0.0
16069,0.21653019240853535,0.00041739236394922535
16072,0.26289240413340514,0.0006378374011396185
16086,0.23647577092511013,0.00020966859560279195
16087,0.18290231353708813,0.0
16092,0.17718510694481118,0.0
16093,0.25268311052532477,0.0021351237186035595
16096,0.24871426585738776,0.0002209207457384446
16105,0.29159650171111956,0.005115515302034529
16109,0.24131265452910766,0.0011928680302298455
16111,0.20673984209512805,0.000159045563192898
16116,0.22615436467812605,0.0
16119,0.1739299484820011,1.0757509576231052e-06
16156,0.21966689855546917,0.0
16198,0.21309197729347784,0.0
16209,0.19607699894071667,0.0007713101151134459
16212,0.20860373839039364,0.0002778381225593661
16222,0.20775601826766776,0.0
16230,0.19629209785351226,0.0
16241,0.29223147694485274,0.009247562290958924
16303,0.2468840546382744,0.0006661223679311077
16309,0.18837070568831807,0.0
16346,0.2518768768768769,0.0011579772341615035
16359,0.22490363666834254,0.0
16371,0.21551308816444517,0.0011332105912962547
16375,0.21385602167244333,0.0
16415,0.20219978906132288,2.4347496988818855e-05
16433,0.23035660644552203,0.0003232010077439311
16441,0.15748863136276955,0.0
16460,0.25426297840090945,0.002013671429912469
16466,0.1999031765538301,0.0
16470,0.21948726336018318,0.0
16513,0.1752988047808765,0.0
16515,0.2300998756911998,0.0
16523,0.2314491441383176,0.00045802936007335675
16542,0.24086870681145114,0.00015020754057539935
16546,0.24193257616729763,0.0003521213591870416
16591,0.21802526298688113,0.0007927769836791969
16611,0.2215801205316602,0.00011724651085442091
16612,0.1918238993710692,0.0
16618,0.23412421493370553,7.309936106219811e-05
16629,0.26595323028141105,4.7942934271999665e-05
16664,0.18705136246428322,0.0
16710,0.2162771958098308,0.0
16722,0.2295684899285806,9.271719961839338e-05
16734,0.16944444444444445,0.0
16769,0.26025404828856785,0.0001958121530177416
16773,0.20805395139723268,0.0
16785,0.2587611472644011,5.8578062677434796e-05
16796,0.22593543499305527,0.0
16798,0.19497312218509372,0.000426077986254009
16807,0.20973665702899116,0.0
16829,0.21981981981981982,3.7931664149438296e-06
16853,0.21977482088024566,3.9730610138184395e-05
16877,0.22039743800295616,0.0
16887,0.2088715953307393,0.0
16925,0.2550118764845606,0.0001952395305441012
16947,0.23829182758467618,0.0010164528955719562
16954,0.21102287915716644,0.0
16958,0.18688204985378082,0.0
16959,0.17584433452353654,0.0
16982,0.24486816896268587,0.0010336696101796898
16996,0.21046028385477927,0.00037257824143070045
17018,0.2093440449262928,0.0
17023,0.19256708279523604,0.0007450870626561782
17091,0.15531508593252705,0.0
17100,0.2310009467251915,0.00010755377945985543
17104,0.18332707216283597,0.0
17120,0.23689320388349513,0.0
17177,0.26051929143411795,0.00014566041957672112
17183,0.26897830335220724,0.004070944634562319
17192,0.2415080757637108,0.00042972474345327657
17196,0.16542372881355932,0.0
17242,0.24757863665713495,0.001307523169220795
17268,0.19268459025808535,0.00038559902134245057
17277,0.23720724701723375,0.0015068502789388682
17284,0.22492248386826447,0.00037257824143070045
17285,0.18322695156500665,0.0
17308,0.15518936108701936,0.00037257824143070045
17330,0.23275376143606644,0.0
17339,0.24772716784346302,2.2741552054305035e-05
17348,0.2558749225415892,0.000586759710657467
17356,0.24655520852471063,0.0008011358201362668
17367,0.21717846016911438,0.0
17371,0.22615436467812605,0.0
17409,0.18437864944700144,0.0005587979419408279
17420,0.236914114220143,0.0
17423,0.1938465982955366,7.186456167734689e-05
17464,0.23259240001733178,0.00037257824143070045
17466,0.19742552408973887,0.00020234075270095714
17499,0.2293135118971336,0.00045828168869143336
17506,0.25124028830852757,0.0009341344525707541
17518,0.1865897320031979,0.0
17535,0.22673706441393876,0.0002746756508844294
17549,0.2028262676641729,0.0
17551,0.16769235575271,0.0
17555,0.24012525162156118,0.0003912534664997407
17567,0.23416506717850288,0.0
17603,0.17719680464778503,0.0
17634,0.1957552330245788,4.171172711599182e-05
17649,0.14334926696397576,0.0
17663,0.22912753969609015,0.000528906813155303
17689,0.22173571812135984,0.0
17701,0.23862019914651494,0.0001266274739212262
17737,0.16686872454847834,0.0
17767,0.1615602239210257,0.0
17807,0.21351577105127084,0.0
17819,0.24463382399854167,0.001989131104158572
17826,0.2418453775455037,0.0
17828,0.22811490736019038,0.000907326174844188
17848,0.2463854592188002,0.0005710227825419771
17856,0.2578909440307471,0.0002701976121010398
17893,0.21345633847622078,2.4072075943839368e-05
17897,0.3055729492798998,0.02384676537053104
17904,0.23411400409961183,0.00025165966113448423
17923,0.2295390404515522,0.0002557631740742728
17937,0.2325017325017325,0.000423548114889378
17939,0.1958838125821048,0.0
17956,0.24142118281987857,2.2167616473494753e-05
17972,0.21586841999437004,0.0
17994,0.18117384994431132,0.0
18004,0.2418453775455037,0.000854335381764149
18008,0.23637164244826067,0.0
18032,0.22819248427138242,0.00041605143165301755
18053,0.2526593241080674,0.0006806459335123672
18081,0.2354592508114747,0.00016508064923324614
18084,0.20868483458383547,0.0
18141,0.20385068165419815,0.0
18152,0.2585990943250795,0.00010399005321901706
18161,0.22697674418604652,0.0
18176,0.1893741621392789,0.00037257824143070045
18187,0.20405215341924202,0.0
18197,0.2009132420091324,0.0
18220,0.20242090576567745,9.483860042226728e-06
18238,0.26774402713352285,0.0004005154544823614
18247,0.2358420104564826,0.0
18259,0.2803572361205411,0.004873722421390241
18265,0.1923256063917452,0.0
18277,0.2381438268044896,6.69427928866744e-06
18288,0.2570265740962413,0.004887087162307544
18307,0.23637164244826067,0.0
18310,0.18956140970407515,0.0
18337,0.24448897795591182,0.00025645481571876584
18341,0.2874892887746358,0.0069377267433786
18388,0.17030456852791878,0.0
18409,0.22526227444397817,2.719138890948044e-05
18410,0.254082453732191,0.0009834172095961585
18432,0.2318289786223278,0.00011622744536684815
18455,0.20690718470551958,0.0
18464,0.19351117519826966,0.0
18468,0.2037655633161251,0.0
18483,0.23399154352469378,0.0
18492,0.2113136243750738,0.0
18494,0.254082453732191,0.0001288474113827733
18500,0.20952380952380953,0.0004040318461883952
18510,0.209229809791082,0.0
18530,0.2573716258330537,0.002046215049348028
18532,0.2705781541408337,0.0022456638572922625
18542,0.19666605605422238,0.0
18560,0.2274865448997754,6.009299739288224e-05
18576,0.24018971766074546,0.0
18578,0.23209961950882046,0.0001904905396087057
18582,0.2268808114961961,4.365677239477065e-05
18583,0.254214813411631,0.00041553171693442054
18585,0.19240833004767197,0.0
18586,0.2241055400158644,0.0
18600,0.21263616557734205,0.0
18613,0.1572118904671255,0.0
18623,0.2467819051121736,2.053652675577114e-05
18632,0.19275377930984955,0.0
18652,0.24653256177091945,0.00034247499285437077
18683,0.21102287915716644,0.0
18685,0.17589042891313608,0.0
18702,0.21966689855546917,0.0
18705,0.23815439219165926,0.0
18731,0.1735026988590452,0.0
18758,0.23811213626685593,0.0027275056884036486
18769,0.22689999154620002,0.0002785696696167176
18781,0.1742687400577866,0.0
18785,0.17674173580929803,0.0
18804,0.24641939037825927,0.0005958993275819708
18817,0.23595604395604394,0.0009093217740657636
18853,0.19748362887204768,0.0
18861,0.21612046058458814,0.00037257824143070045
18865,0.2887418643429617,0.008110474647324577
18872,0.1657967075393026,0.0
18895,0.17783667384462482,0.0
18902,0.2759187869442303,0.004718664738722959
18913,0.24830010638789954,0.00015544318773903605
18947,0.25191233750997233,9.647971328167927e-05
18971,0.20141833327079658,0.0007703083489797616
18980,0.2129229304668597,4.053350174153955e-05
18999,0.24265437121417593,0.0026107867435973394
19026,0.268091694551266,0.006277024994222254
19035,0.21154679802955664,0.0
19067,0.23523225241016651,0.0
19070,0.2198828493016016,0.0
19138,0.18175661948940205,0.0
19140,0.23194918549885493,9.751413802673121e-05
19163,0.23690365859040557,5.518718075373647e-05
19168,0.1949660407510987,0.0
19180,0.234062963285951,0.0
19201,0.21717846016911438,0.0
19236,0.26683899189740024,0.00030776396336944527
19268,0.2058282208588957,0.0
19297,0.23520133198965956,0.0
19301,0.18992357769600907,0.0
19316,0.27373788883222844,0.001028265199787879
19320,0.20623151100695378,2.7344173881624524e-05
19347,0.23981415296640457,0.00036762314230908376
